시군구명,행정동명,도로명주소,경도,위도
마포구,서교동,서울특별시 마포구 잔다리로6길 20-6,126.9202346,37.55194498
마포구,서교동,서울특별시 마포구 신촌로12길 4,126.9324531,37.55620989
마포구,서교동,서울특별시 마포구 와우산로29길 48-14,126.9277931,37.55599646
마포구,서교동,서울특별시 마포구 월드컵북로4길 39,126.9214476,37.55808314
마포구,서교동,서울특별시 마포구 동교로17안길 12,126.9168678,37.55545523
마포구,서교동,서울특별시 마포구 와우산로35길 7,126.9300977,37.55550378
마포구,서교동,서울특별시 마포구 신촌로10길 7,126.9320207,37.55636816
마포구,서교동,서울특별시 마포구 잔다리로 129,126.9128313,37.55830145
마포구,서교동,서울특별시 마포구 잔다리로 66,126.9172434,37.5537467
마포구,서교동,서울특별시 마포구 홍익로 15,126.9229813,37.55375413
마포구,서교동,서울특별시 마포구 와우산로22길 34,126.9241751,37.55101684
마포구,서교동,서울특별시 마포구 월드컵북로5가길 22,126.9188907,37.55644689
마포구,서교동,서울특별시 마포구 와우산로23길 18-5,126.9244726,37.55393892
마포구,서교동,서울특별시 마포구 와우산로35길 9-11,126.9294408,37.55553386
마포구,서교동,서울특별시 마포구 와우산로35길 71,126.9268248,37.55643818
마포구,서교동,서울특별시 마포구 동교로 209,126.9233287,37.55871301
마포구,서교동,서울특별시 마포구 와우산로27길 7,126.9276318,37.55382349
마포구,서교동,서울특별시 마포구 와우산로25길 6,126.9261518,37.55364785
마포구,서교동,서울특별시 마포구 양화로 45,126.9139374,37.55149077
마포구,서교동,서울특별시 마포구 신촌로 66,126.9331004,37.55605355
마포구,서교동,서울특별시 마포구 양화로 161,126.9232978,37.55692867
마포구,서교동,서울특별시 마포구 양화로11길 42,126.914445,37.55238747
마포구,서교동,서울특별시 마포구 어울마당로 115-2,126.9231527,37.55521538
마포구,서교동,서울특별시 마포구 양화로11길 54,126.9138126,37.55229155
마포구,서교동,서울특별시 마포구 양화로 151,126.9223455,37.55625322
마포구,서교동,서울특별시 마포구 와우산로21길 6,126.9235975,37.55261543
마포구,서교동,서울특별시 마포구 홍익로6길 74,126.925267,37.55693761
마포구,서교동,서울특별시 마포구 어울마당로 151-1,126.9266831,37.55684236
마포구,서교동,서울특별시 마포구 잔다리로2길 7,126.9202194,37.55143125
마포구,서교동,서울특별시 마포구 잔다리로 111,126.9140527,37.55680796
마포구,서교동,서울특별시 마포구 와우산로21길 24,126.9227172,37.55244521
마포구,서교동,서울특별시 마포구 홍익로 13-4,126.9229713,37.55366393
마포구,서교동,서울특별시 마포구 독막로9길 3-3,126.919298,37.54862059
마포구,서교동,서울특별시 마포구 어울마당로 155-1,126.9270783,37.55690903
마포구,서교동,서울특별시 마포구 양화로 100-13,126.9193211,37.55250428
마포구,서교동,서울특별시 마포구 연희로 7,126.9263179,37.55942502
마포구,서교동,서울특별시 마포구 홍익로6길 42,126.9239001,37.55597005
마포구,서교동,서울특별시 마포구 양화로12길 26,126.9187642,37.55188648
마포구,서교동,서울특별시 마포구 와우산로29라길 11,126.9271823,37.55517998
마포구,서교동,서울특별시 마포구 와우산로19길 21,126.9218639,37.55118498
마포구,서교동,서울특별시 마포구 신촌로16길 30,126.9342444,37.55440597
마포구,서교동,서울특별시 마포구 양화로 116,126.9199939,37.55372684
마포구,서교동,서울특별시 마포구 양화로 72,126.9165284,37.5507577
마포구,서교동,서울특별시 마포구 와우산로13길 6,126.9226528,37.54984062
마포구,서교동,서울특별시 마포구 양화로18안길 36,126.9266123,37.55704896
마포구,서교동,서울특별시 마포구 월드컵북로2길 49,126.9230109,37.55720538
마포구,서교동,서울특별시 마포구 양화로18안길 18,126.9255988,37.55668833
마포구,서교동,서울특별시 마포구 와우산로 147,126.9293669,37.55437085
마포구,서교동,서울특별시 마포구 양화로 64,126.9158002,37.55024644
마포구,서교동,서울특별시 마포구 양화로 178,126.9251911,37.55749556
마포구,서교동,서울특별시 마포구 잔다리로 66,126.9172434,37.5537467
마포구,서교동,서울특별시 마포구 양화로18안길 12,126.9253162,37.55666774
마포구,서교동,서울특별시 마포구 양화로19길 22-20,126.9245711,37.55889553
마포구,서교동,서울특별시 마포구 어울마당로 153-1,126.9268304,37.55683469
마포구,서교동,서울특별시 마포구 월드컵로8길 34,126.9141392,37.55318658
마포구,서교동,서울특별시 마포구 어울마당로 100-8,126.9225642,37.5536422
마포구,서교동,서울특별시 마포구 월드컵북로6길 12-13,126.9201176,37.55770155
마포구,서교동,서울특별시 마포구 월드컵로14길 17,126.9113573,37.5561434
마포구,서교동,서울특별시 마포구 와우산로32길 40,126.9324636,37.55467821
마포구,서교동,서울특별시 마포구 독막로3길 51,126.9177436,37.55046249
마포구,서교동,서울특별시 마포구 서강로 135,126.9354087,37.55450658
마포구,서교동,서울특별시 마포구 홍익로3길 37,126.921627,37.55270557
마포구,서교동,서울특별시 마포구 잔다리로7안길 23,126.9164173,37.55218032
마포구,서교동,서울특별시 마포구 잔다리로6길 30,126.9208306,37.55221173
마포구,서교동,서울특별시 마포구 월드컵로12길 7,126.9114483,37.5553333
마포구,서교동,서울특별시 마포구 동교로27길 21-12,126.9218329,37.55883452
마포구,서교동,서울특별시 마포구 성미산로6길 21,126.9112681,37.55761127
마포구,서교동,서울특별시 마포구 와우산로 156,126.93039,37.55484866
마포구,서교동,서울특별시 마포구 월드컵북로6길 92,126.9229113,37.56018691
마포구,서교동,서울특별시 마포구 양화로21길 15,126.9249671,37.55890815
마포구,서교동,서울특별시 마포구 와우산로21길 19-19,126.9226399,37.55152545
마포구,서교동,서울특별시 마포구 홍익로3길 44,126.9214022,37.55259539
마포구,서교동,서울특별시 마포구 어울마당로 70,126.921533,37.55137118
마포구,서교동,서울특별시 마포구 잔다리로 31,126.9196795,37.55120105
마포구,서교동,서울특별시 마포구 와우산로29길 4-20,126.9296979,37.55496854
마포구,서교동,서울특별시 마포구 어울마당로5길 50,126.9181008,37.55002426
마포구,서교동,서울특별시 마포구 동교로 200,126.9231049,37.55774686
마포구,서교동,서울특별시 마포구 와우산로37길 9,126.9303061,37.55596519
마포구,서교동,서울특별시 마포구 동교로18길 33,126.9178182,37.55391416
마포구,서교동,서울특별시 마포구 와우산로15길 24,126.9218206,37.54948162
마포구,서교동,서울특별시 마포구 어울마당로 144,126.9258323,37.55619489
마포구,서교동,서울특별시 마포구 와우산로27길 34,126.9266926,37.55460787
